"","Date","Country","Currency","year_week","WeeklyRate"
"1445",2017-03-13,"Hungary","HUF","2017 11",312.43
"1446",2017-03-06,"Hungary","HUF","2017 10",309.55
"1447",2017-02-27,"Hungary","HUF","2017 9",307.69
"1448",2017-02-20,"Hungary","HUF","2017 8",308.26
"1449",2017-02-13,"Hungary","HUF","2017 7",308.02
"1450",2017-02-06,"Hungary","HUF","2017 6",309.16
"1451",2017-01-30,"Hungary","HUF","2017 5",310.8
"1452",2017-01-23,"Hungary","HUF","2017 4",309.82
"1453",2017-01-16,"Hungary","HUF","2017 3",307.38
"1454",2017-01-09,"Hungary","HUF","2017 2",308.21
"1455",2017-01-02,"Hungary","HUF","2017 1",309.45
"1456",2016-12-19,"Hungary","HUF","2016 51",311.79
"1457",2016-12-12,"Hungary","HUF","2016 50",314.02
"1458",2016-12-05,"Hungary","HUF","2016 49",313.97
"1459",2016-11-28,"Hungary","HUF","2016 48",310.65
"1460",2016-11-21,"Hungary","HUF","2016 47",309.13
"1461",2016-11-14,"Hungary","HUF","2016 46",310.13
"1462",2016-11-07,"Hungary","HUF","2016 45",306.05
"1463",2016-10-31,"Hungary","HUF","2016 44",308.44
"1464",2016-10-24,"Hungary","HUF","2016 43",308.53
"1465",2016-10-17,"Hungary","HUF","2016 42",306.93
"1466",2016-10-10,"Hungary","HUF","2016 41",304.65
"1467",2016-10-03,"Hungary","HUF","2016 40",308.18
"1468",2016-09-26,"Hungary","HUF","2016 39",306.52
"1469",2016-09-19,"Hungary","HUF","2016 38",307.76
"1470",2016-09-12,"Hungary","HUF","2016 37",309.98
"1471",2016-09-05,"Hungary","HUF","2016 36",309.33
"1472",2016-08-29,"Hungary","HUF","2016 35",308.76
"1473",2016-08-22,"Hungary","HUF","2016 34",310.15
"1474",2016-08-15,"Hungary","HUF","2016 33",309.49
"1475",2016-08-08,"Hungary","HUF","2016 32",311.02
"1476",2016-08-01,"Hungary","HUF","2016 31",311.01
"1477",2016-07-25,"Hungary","HUF","2016 30",312.64
"1478",2016-07-18,"Hungary","HUF","2016 29",315.01
"1479",2016-07-11,"Hungary","HUF","2016 28",313.07
"1480",2016-07-04,"Hungary","HUF","2016 27",316.93
"1481",2016-06-27,"Hungary","HUF","2016 26",318.35
"1482",2016-06-20,"Hungary","HUF","2016 25",312.92
"1483",2016-06-13,"Hungary","HUF","2016 24",312.37
"1484",2016-06-06,"Hungary","HUF","2016 23",311.45
"1485",2016-05-30,"Hungary","HUF","2016 22",313.81
"1486",2016-05-23,"Hungary","HUF","2016 21",317.05
"1487",2016-05-16,"Hungary","HUF","2016 20",315.5
"1488",2016-05-09,"Hungary","HUF","2016 19",315.05
"1489",2016-05-02,"Hungary","HUF","2016 18",310.84
"1490",2016-04-25,"Hungary","HUF","2016 17",311.3
"1491",2016-04-18,"Hungary","HUF","2016 16",310.33
"1492",2016-04-11,"Hungary","HUF","2016 15",312.07
"1493",2016-04-04,"Hungary","HUF","2016 14",312.29
"1494",2016-03-21,"Hungary","HUF","2016 12",310.49
"1495",2016-03-14,"Hungary","HUF","2016 11",310.11
"1496",2016-03-07,"Hungary","HUF","2016 10",309.63
"1497",2016-02-29,"Hungary","HUF","2016 9",311.26
"1498",2016-02-22,"Hungary","HUF","2016 8",307.84
"1499",2016-02-15,"Hungary","HUF","2016 7",309.24
"1500",2016-02-08,"Hungary","HUF","2016 6",310.69
"1501",2016-02-01,"Hungary","HUF","2016 5",311.86
"1502",2016-01-25,"Hungary","HUF","2016 4",312.7
"1503",2016-01-18,"Hungary","HUF","2016 3",315.42
"1504",2016-01-11,"Hungary","HUF","2016 2",317.32
"1505",2016-01-04,"Hungary","HUF","2016 1",315.39
"1506",2022-01-19,"Israel","ILS","2022 3",3.55216666666667
"1507",2022-01-14,"Israel","ILS","2022 2",3.54804
"1508",2022-01-07,"Israel","ILS","2022 1",3.50838
"1509",2021-12-31,"Israel","ILS","2021 53",3.5159
"1510",2021-12-30,"Israel","ILS","2021 52",3.53612
"1511",2021-12-23,"Israel","ILS","2021 51",3.56622
"1512",2021-12-16,"Israel","ILS","2021 50",3.51622
"1513",2021-12-09,"Israel","ILS","2021 49",3.54364
"1514",2021-12-02,"Israel","ILS","2021 48",3.57788
"1515",2021-11-24,"Israel","ILS","2021 47",3.49765
"1516",2021-11-18,"Israel","ILS","2021 46",3.51696
"1517",2021-11-11,"Israel","ILS","2021 45",3.58674
"1518",2021-10-29,"Israel","ILS","2021 44",3.667
"1519",2021-10-28,"Israel","ILS","2021 43",3.7122
"1520",2021-10-21,"Israel","ILS","2021 42",3.73944
"1521",2021-10-14,"Israel","ILS","2021 41",3.73574
"1522",2021-10-07,"Israel","ILS","2021 40",3.74182
"1523",2021-09-30,"Israel","ILS","2021 39",3.7444
"1524",2021-09-23,"Israel","ILS","2021 38",3.76268
"1525",2021-09-16,"Israel","ILS","2021 37",3.78514
"1526",2021-09-09,"Israel","ILS","2021 36",3.79754
"1527",2021-09-02,"Israel","ILS","2021 35",3.79662
"1528",2021-08-26,"Israel","ILS","2021 34",3.78756
"1529",2021-08-19,"Israel","ILS","2021 33",3.79246
"1530",2021-08-12,"Israel","ILS","2021 32",3.78308
"1531",2021-08-05,"Israel","ILS","2021 31",3.8201
"1532",2021-07-29,"Israel","ILS","2021 30",3.84842
"1533",2021-07-22,"Israel","ILS","2021 29",3.87332
"1534",2021-07-15,"Israel","ILS","2021 28",3.87826
"1535",2021-07-08,"Israel","ILS","2021 27",3.87074
"1536",2021-07-01,"Israel","ILS","2021 26",3.87832
"1537",2021-06-24,"Israel","ILS","2021 25",3.88474
"1538",2021-06-17,"Israel","ILS","2021 24",3.9231
"1539",2021-06-10,"Israel","ILS","2021 23",3.95016
"1540",2021-06-03,"Israel","ILS","2021 22",3.9593
"1541",2021-05-27,"Israel","ILS","2021 21",3.97088
"1542",2021-05-20,"Israel","ILS","2021 20",3.9868
"1543",2021-05-13,"Israel","ILS","2021 19",3.96878
"1544",2021-05-06,"Israel","ILS","2021 18",3.91746
"1545",2021-04-29,"Israel","ILS","2021 17",3.92474
"1546",2021-04-22,"Israel","ILS","2021 16",3.9222
"1547",2021-04-15,"Israel","ILS","2021 15",3.92336
"1548",2021-04-08,"Israel","ILS","2021 14",3.90783333333333
"1549",2021-04-01,"Israel","ILS","2021 13",3.91952
"1550",2021-03-25,"Israel","ILS","2021 12",3.9145
"1551",2021-03-18,"Israel","ILS","2021 11",3.93614
"1552",2021-03-11,"Israel","ILS","2021 10",3.95778
"1553",2021-03-04,"Israel","ILS","2021 9",3.9814
"1554",2021-02-25,"Israel","ILS","2021 8",3.97612
"1555",2021-02-18,"Israel","ILS","2021 7",3.93422
"1556",2021-02-11,"Israel","ILS","2021 6",3.94632
"1557",2021-02-04,"Israel","ILS","2021 5",3.97048
"1558",2021-01-28,"Israel","ILS","2021 4",3.97362
"1559",2021-01-21,"Israel","ILS","2021 3",3.94132
"1560",2021-01-14,"Israel","ILS","2021 2",3.8481
"1561",2021-01-07,"Israel","ILS","2021 1",3.925575
"1562",2020-12-31,"Israel","ILS","2020 53",3.9438
"1563",2020-12-29,"Israel","ILS","2020 52",3.9263
"1564",2020-12-22,"Israel","ILS","2020 51",3.96618
"1565",2020-12-15,"Israel","ILS","2020 50",3.94742
"1566",2020-12-08,"Israel","ILS","2020 49",3.96282
"1567",2020-12-01,"Israel","ILS","2020 48",3.95616
"1568",2020-11-24,"Israel","ILS","2020 47",3.96604
"1569",2020-11-17,"Israel","ILS","2020 46",3.98252
"1570",2020-11-10,"Israel","ILS","2020 45",3.99794
"1571",2020-11-03,"Israel","ILS","2020 44",3.98638
"1572",2020-10-27,"Israel","ILS","2020 43",4.00282
"1573",2020-10-20,"Israel","ILS","2020 42",3.97776
"1574",2020-10-13,"Israel","ILS","2020 41",3.9928
"1575",2020-10-06,"Israel","ILS","2020 40",4.02386
"1576",2020-09-29,"Israel","ILS","2020 39",4.04628
"1577",2020-09-22,"Israel","ILS","2020 38",4.04966
"1578",2020-09-15,"Israel","ILS","2020 37",4.05966
"1579",2020-09-08,"Israel","ILS","2020 36",3.98904
"1580",2020-09-01,"Israel","ILS","2020 35",4.0054
"1581",2020-08-25,"Israel","ILS","2020 34",4.0277
"1582",2020-08-18,"Israel","ILS","2020 33",4.03024
"1583",2020-08-11,"Israel","ILS","2020 32",4.02342
"1584",2020-08-04,"Israel","ILS","2020 31",4.01184
"1585",2020-07-28,"Israel","ILS","2020 30",3.97974
"1586",2020-07-21,"Israel","ILS","2020 29",3.9237
"1587",2020-07-14,"Israel","ILS","2020 28",3.90156
"1588",2020-07-07,"Israel","ILS","2020 27",3.88232
"1589",2020-06-30,"Israel","ILS","2020 26",3.86544
"1590",2020-06-23,"Israel","ILS","2020 25",3.87316
"1591",2020-06-16,"Israel","ILS","2020 24",3.92018
"1592",2020-06-09,"Israel","ILS","2020 23",3.89788
"1593",2020-06-02,"Israel","ILS","2020 22",3.88074
"1594",2020-05-26,"Israel","ILS","2020 21",3.84976
"1595",2020-05-19,"Israel","ILS","2020 20",3.82998
"1596",2020-05-12,"Israel","ILS","2020 19",3.79936
"1597",2020-05-05,"Israel","ILS","2020 18",3.822525
"1598",2020-04-28,"Israel","ILS","2020 17",3.81762
"1599",2020-04-21,"Israel","ILS","2020 16",3.89574
"1600",2020-04-14,"Israel","ILS","2020 15",3.90843333333333
"1601",2020-04-07,"Israel","ILS","2020 14",3.92762
"1602",2020-03-31,"Israel","ILS","2020 13",3.93942
"1603",2020-03-24,"Israel","ILS","2020 12",3.9818
"1604",2020-03-17,"Israel","ILS","2020 11",4.12596
"1605",2020-03-10,"Israel","ILS","2020 10",3.94526
"1606",2020-03-03,"Israel","ILS","2020 9",3.80896
"1607",2020-02-25,"Israel","ILS","2020 8",3.70612
"1608",2020-02-18,"Israel","ILS","2020 7",3.71784
"1609",2020-02-11,"Israel","ILS","2020 6",3.76038
"1610",2020-02-04,"Israel","ILS","2020 5",3.80976
"1611",2020-01-28,"Israel","ILS","2020 4",3.81798
"1612",2020-01-21,"Israel","ILS","2020 3",3.84478
"1613",2020-01-14,"Israel","ILS","2020 2",3.85436
"1614",2020-01-07,"Israel","ILS","2020 1",3.8775
"1615",2019-12-31,"Israel","ILS","2019 53",3.8845
"1616",2019-12-30,"Israel","ILS","2019 52",3.8608
"1617",2019-12-23,"Israel","ILS","2019 51",3.87578
"1618",2019-12-16,"Israel","ILS","2019 50",3.8688
"1619",2019-12-09,"Israel","ILS","2019 49",3.8475
"1620",2019-12-02,"Israel","ILS","2019 48",3.8197
"1621",2019-11-25,"Israel","ILS","2019 47",3.82986
"1622",2019-11-18,"Israel","ILS","2019 46",3.83866
"1623",2019-11-11,"Israel","ILS","2019 45",3.86542
"1624",2019-11-04,"Israel","ILS","2019 44",3.9251
"1625",2019-10-28,"Israel","ILS","2019 43",3.92778
"1626",2019-10-21,"Israel","ILS","2019 42",3.9224
"1627",2019-10-14,"Israel","ILS","2019 41",3.86202
"1628",2019-10-07,"Israel","ILS","2019 40",3.81938
"1629",2019-09-30,"Israel","ILS","2019 39",3.82928
"1630",2019-09-23,"Israel","ILS","2019 38",3.8929
"1631",2019-09-16,"Israel","ILS","2019 37",3.90202
"1632",2019-09-09,"Israel","ILS","2019 36",3.88308
"1633",2019-09-02,"Israel","ILS","2019 35",3.89718
"1634",2019-08-26,"Israel","ILS","2019 34",3.90504
"1635",2019-08-19,"Israel","ILS","2019 33",3.92218
"1636",2019-08-12,"Israel","ILS","2019 32",3.89836
"1637",2019-08-05,"Israel","ILS","2019 31",3.891
"1638",2019-07-29,"Israel","ILS","2019 30",3.92642
"1639",2019-07-22,"Israel","ILS","2019 29",3.97176
"1640",2019-07-15,"Israel","ILS","2019 28",3.99826
"1641",2019-07-08,"Israel","ILS","2019 27",4.02364
"1642",2019-07-01,"Israel","ILS","2019 26",4.07494
"1643",2019-06-24,"Israel","ILS","2019 25",4.06194
"1644",2019-06-17,"Israel","ILS","2019 24",4.05404
"1645",2019-06-10,"Israel","ILS","2019 23",4.05772
"1646",2019-06-03,"Israel","ILS","2019 22",4.0449
"1647",2019-05-27,"Israel","ILS","2019 21",4.0303
"1648",2019-05-20,"Israel","ILS","2019 20",3.99724
"1649",2019-05-13,"Israel","ILS","2019 19",4.00716
"1650",2019-05-06,"Israel","ILS","2019 18",4.0278
"1651",2019-04-29,"Israel","ILS","2019 17",4.04416
"1652",2019-04-18,"Israel","ILS","2019 16",4.03566666666667
"1653",2019-04-15,"Israel","ILS","2019 15",4.03512
"1654",2019-04-08,"Israel","ILS","2019 14",4.04072
"1655",2019-04-01,"Israel","ILS","2019 13",4.08154
"1656",2019-03-25,"Israel","ILS","2019 12",4.09538
"1657",2019-03-18,"Israel","ILS","2019 11",4.07932
"1658",2019-03-11,"Israel","ILS","2019 10",4.08174
"1659",2019-03-04,"Israel","ILS","2019 9",4.1192
"1660",2019-02-25,"Israel","ILS","2019 8",4.10012
"1661",2019-02-18,"Israel","ILS","2019 7",4.10954
"1662",2019-02-11,"Israel","ILS","2019 6",4.1213
"1663",2019-02-04,"Israel","ILS","2019 5",4.17774
"1664",2019-01-28,"Israel","ILS","2019 4",4.18618
"1665",2019-01-21,"Israel","ILS","2019 3",4.1992
"1666",2019-01-14,"Israel","ILS","2019 2",4.21862
"1667",2019-01-07,"Israel","ILS","2019 1",4.243275
"1668",2018-12-31,"Israel","ILS","2018 53",4.2972
"1669",2018-12-28,"Israel","ILS","2018 52",4.31016666666667
"1670",2018-12-21,"Israel","ILS","2018 51",4.2913
"1671",2018-12-14,"Israel","ILS","2018 50",4.26516
"1672",2018-12-07,"Israel","ILS","2018 49",4.23772
"1673",2018-11-30,"Israel","ILS","2018 48",4.22326
"1674",2018-11-23,"Israel","ILS","2018 47",4.24898
"1675",2018-11-16,"Israel","ILS","2018 46",4.17186
"1676",2018-11-09,"Israel","ILS","2018 45",4.20132
"1677",2018-11-02,"Israel","ILS","2018 44",4.21706
"1678",2018-10-26,"Israel","ILS","2018 43",4.20324
"1679",2018-10-19,"Israel","ILS","2018 42",4.20556
"1680",2018-10-12,"Israel","ILS","2018 41",4.18026
"1681",2018-10-05,"Israel","ILS","2018 40",4.2
"1682",2018-09-28,"Israel","ILS","2018 39",4.21322
"1683",2018-09-21,"Israel","ILS","2018 38",4.19254
"1684",2018-09-14,"Israel","ILS","2018 37",4.15488
"1685",2018-09-07,"Israel","ILS","2018 36",4.18238
"1686",2018-08-31,"Israel","ILS","2018 35",4.22716
"1687",2018-08-24,"Israel","ILS","2018 34",4.20572
"1688",2018-08-17,"Israel","ILS","2018 33",4.19822
"1689",2018-08-10,"Israel","ILS","2018 32",4.2686
"1690",2018-08-03,"Israel","ILS","2018 31",4.28916
"1691",2018-07-27,"Israel","ILS","2018 30",4.26252
"1692",2018-07-20,"Israel","ILS","2018 29",4.2466
"1693",2018-07-13,"Israel","ILS","2018 28",4.25976
"1694",2018-07-06,"Israel","ILS","2018 27",4.25624
"1695",2018-06-29,"Israel","ILS","2018 26",4.237
"1696",2018-06-22,"Israel","ILS","2018 25",4.2047
"1697",2018-06-15,"Israel","ILS","2018 24",4.21446
"1698",2018-06-08,"Israel","ILS","2018 23",4.19562
"1699",2018-06-01,"Israel","ILS","2018 22",4.16132
"1700",2018-05-25,"Israel","ILS","2018 21",4.1916
"1701",2018-05-18,"Israel","ILS","2018 20",4.25474
"1702",2018-05-11,"Israel","ILS","2018 19",4.27138
"1703",2018-05-04,"Israel","ILS","2018 18",4.339825
"1704",2018-04-27,"Israel","ILS","2018 17",4.34834
"1705",2018-04-20,"Israel","ILS","2018 16",4.34626
"1706",2018-04-13,"Israel","ILS","2018 15",4.33792
"1707",2018-04-06,"Israel","ILS","2018 14",4.3376
"1708",2018-03-29,"Israel","ILS","2018 13",4.3286
"1709",2018-03-23,"Israel","ILS","2018 12",4.2859
"1710",2018-03-16,"Israel","ILS","2018 11",4.24526
"1711",2018-03-09,"Israel","ILS","2018 10",4.2732
"1712",2018-03-02,"Israel","ILS","2018 9",4.26538
"1713",2018-02-23,"Israel","ILS","2018 8",4.31636
"1714",2018-02-16,"Israel","ILS","2018 7",4.37414
"1715",2018-02-09,"Israel","ILS","2018 6",4.29908
"1716",2018-02-02,"Israel","ILS","2018 5",4.24784
"1717",2018-01-26,"Israel","ILS","2018 4",4.2046
"1718",2018-01-19,"Israel","ILS","2018 3",4.18922
"1719",2018-01-12,"Israel","ILS","2018 2",4.11676
"1720",2018-01-05,"Israel","ILS","2018 1",4.156525
"1721",2017-12-29,"Israel","ILS","2017 52",4.15263333333333
"1722",2017-12-22,"Israel","ILS","2017 51",4.13792
"1723",2017-12-15,"Israel","ILS","2017 50",4.1655
"1724",2017-12-08,"Israel","ILS","2017 49",4.14332
"1725",2017-12-01,"Israel","ILS","2017 48",4.15756
"1726",2017-11-24,"Israel","ILS","2017 47",4.14996
"1727",2017-11-17,"Israel","ILS","2017 46",4.1532
"1728",2017-11-10,"Israel","ILS","2017 45",4.08332
"1729",2017-11-03,"Israel","ILS","2017 44",4.0899
"1730",2017-10-27,"Israel","ILS","2017 43",4.11942
"1731",2017-10-20,"Israel","ILS","2017 42",4.12816
"1732",2017-10-13,"Israel","ILS","2017 41",4.13106
"1733",2017-10-06,"Israel","ILS","2017 40",4.13846
"1734",2017-09-29,"Israel","ILS","2017 39",4.15944
"1735",2017-09-22,"Israel","ILS","2017 38",4.19884
"1736",2017-09-15,"Israel","ILS","2017 37",4.2195
"1737",2017-09-08,"Israel","ILS","2017 36",4.24382
"1738",2017-09-01,"Israel","ILS","2017 35",4.2742
"1739",2017-08-25,"Israel","ILS","2017 34",4.25668
"1740",2017-08-18,"Israel","ILS","2017 33",4.23736
"1741",2017-08-11,"Israel","ILS","2017 32",4.23706
"1742",2017-08-04,"Israel","ILS","2017 31",4.23372
"1743",2017-07-28,"Israel","ILS","2017 30",4.16852
"1744",2017-07-21,"Israel","ILS","2017 29",4.11428
"1745",2017-07-14,"Israel","ILS","2017 28",4.0575
"1746",2017-07-07,"Israel","ILS","2017 27",4.00176
"1747",2017-06-30,"Israel","ILS","2017 26",3.97972
"1748",2017-06-23,"Israel","ILS","2017 25",3.95112
"1749",2017-06-16,"Israel","ILS","2017 24",3.94912
"1750",2017-06-09,"Israel","ILS","2017 23",3.97416
"1751",2017-06-02,"Israel","ILS","2017 22",3.98372
"1752",2017-05-26,"Israel","ILS","2017 21",4.01592
"1753",2017-05-19,"Israel","ILS","2017 20",3.99164
"1754",2017-05-12,"Israel","ILS","2017 19",3.9254
"1755",2017-05-05,"Israel","ILS","2017 18",3.948475
"1756",2017-04-28,"Israel","ILS","2017 17",3.9632
"1757",2017-04-21,"Israel","ILS","2017 16",3.930325
"1758",2017-04-13,"Israel","ILS","2017 15",3.878875
"1759",2017-04-07,"Israel","ILS","2017 14",3.88442
"1760",2017-03-31,"Israel","ILS","2017 13",3.90704
"1761",2017-03-24,"Israel","ILS","2017 12",3.9252
"1762",2017-03-17,"Israel","ILS","2017 11",3.89406
"1763",2017-03-10,"Israel","ILS","2017 10",3.89476
"1764",2017-03-03,"Israel","ILS","2017 9",3.87778
"1765",2017-02-24,"Israel","ILS","2017 8",3.914
"1766",2017-02-17,"Israel","ILS","2017 7",3.96516
"1767",2017-02-10,"Israel","ILS","2017 6",4.00338
"1768",2017-02-03,"Israel","ILS","2017 5",4.04878
"1769",2017-01-27,"Israel","ILS","2017 4",4.06134
"1770",2017-01-20,"Israel","ILS","2017 3",4.06398
"1771",2017-01-13,"Israel","ILS","2017 2",4.06122
"1772",2017-01-06,"Israel","ILS","2017 1",4.03646
"1773",2016-12-30,"Israel","ILS","2016 53",4.0477
"1774",2016-12-29,"Israel","ILS","2016 52",4.0128
"1775",2016-12-22,"Israel","ILS","2016 51",4.01178
"1776",2016-12-15,"Israel","ILS","2016 50",4.03858
"1777",2016-12-08,"Israel","ILS","2016 49",4.08374
"1778",2016-12-01,"Israel","ILS","2016 48",4.08284
"1779",2016-11-24,"Israel","ILS","2016 47",4.10566
"1780",2016-11-17,"Israel","ILS","2016 46",4.14516
"1781",2016-11-10,"Israel","ILS","2016 45",4.20352
"1782",2016-11-03,"Israel","ILS","2016 44",4.21868
"1783",2016-10-27,"Israel","ILS","2016 43",4.1968
"1784",2016-10-20,"Israel","ILS","2016 42",4.20804
"1785",2016-10-13,"Israel","ILS","2016 41",4.2172
"1786",2016-10-06,"Israel","ILS","2016 40",4.21894
"1787",2016-09-29,"Israel","ILS","2016 39",4.21658
"1788",2016-09-22,"Israel","ILS","2016 38",4.2193
"1789",2016-09-15,"Israel","ILS","2016 37",4.23942
"1790",2016-09-08,"Israel","ILS","2016 36",4.21594
"1791",2016-09-01,"Israel","ILS","2016 35",4.22584
"1792",2016-08-25,"Israel","ILS","2016 34",4.26246
"1793",2016-08-18,"Israel","ILS","2016 33",4.26714
"1794",2016-08-11,"Israel","ILS","2016 32",4.25008
"1795",2016-08-04,"Israel","ILS","2016 31",4.26268
"1796",2016-07-28,"Israel","ILS","2016 30",4.22634
"1797",2016-07-21,"Israel","ILS","2016 29",4.26008
"1798",2016-07-14,"Israel","ILS","2016 28",4.29282
"1799",2016-07-07,"Israel","ILS","2016 27",4.29904
"1800",2016-06-30,"Israel","ILS","2016 26",4.29024
"1801",2016-06-23,"Israel","ILS","2016 25",4.35788
"1802",2016-06-16,"Israel","ILS","2016 24",4.3461
"1803",2016-06-09,"Israel","ILS","2016 23",4.34476
"1804",2016-06-02,"Israel","ILS","2016 22",4.29786
"1805",2016-05-26,"Israel","ILS","2016 21",4.31798
"1806",2016-05-19,"Israel","ILS","2016 20",4.31438
"1807",2016-05-12,"Israel","ILS","2016 19",4.3021
"1808",2016-05-05,"Israel","ILS","2016 18",4.31452
"1809",2016-04-28,"Israel","ILS","2016 17",4.25142
"1810",2016-04-21,"Israel","ILS","2016 16",4.27188
"1811",2016-04-14,"Israel","ILS","2016 15",4.28686
"1812",2016-04-07,"Israel","ILS","2016 14",4.31748
"1813",2016-03-31,"Israel","ILS","2016 13",4.29116666666667
"1814",2016-03-24,"Israel","ILS","2016 12",4.31436
"1815",2016-03-17,"Israel","ILS","2016 11",4.32252
"1816",2016-03-10,"Israel","ILS","2016 10",4.27928
"1817",2016-03-03,"Israel","ILS","2016 9",4.24822
"1818",2016-02-25,"Israel","ILS","2016 8",4.31176
"1819",2016-02-18,"Israel","ILS","2016 7",4.35364
"1820",2016-02-11,"Israel","ILS","2016 6",4.3605
"1821",2016-02-04,"Israel","ILS","2016 5",4.3271
"1822",2016-01-28,"Israel","ILS","2016 4",4.30884
"1823",2016-01-21,"Israel","ILS","2016 3",4.31754
"1824",2016-01-14,"Israel","ILS","2016 2",4.27512
"1825",2016-01-07,"Israel","ILS","2016 1",4.2473
"1826",2022-01-19,"New Zealand","NZD","2022 3",1.6749
"1827",2022-01-14,"New Zealand","NZD","2022 2",1.67442
"1828",2022-01-07,"New Zealand","NZD","2022 1",1.66832
"1829",2021-12-31,"New Zealand","NZD","2021 53",1.6579
"1830",2021-12-30,"New Zealand","NZD","2021 52",1.66042
"1831",2021-12-23,"New Zealand","NZD","2021 51",1.6705
"1832",2021-12-16,"New Zealand","NZD","2021 50",1.66616
"1833",2021-12-09,"New Zealand","NZD","2021 49",1.6655
"1834",2021-12-02,"New Zealand","NZD","2021 48",1.65888
"1835",2021-11-24,"New Zealand","NZD","2021 47",1.617275
"1836",2021-11-18,"New Zealand","NZD","2021 46",1.61842
"1837",2021-11-11,"New Zealand","NZD","2021 45",1.62376
"1838",2021-10-29,"New Zealand","NZD","2021 44",1.6255
"1839",2021-10-28,"New Zealand","NZD","2021 43",1.62042
"1840",2021-10-21,"New Zealand","NZD","2021 42",1.63216
"1841",2021-10-14,"New Zealand","NZD","2021 41",1.6622
"1842",2021-10-07,"New Zealand","NZD","2021 40",1.66984
"1843",2021-09-30,"New Zealand","NZD","2021 39",1.67726
"1844",2021-09-23,"New Zealand","NZD","2021 38",1.66754
"1845",2021-09-16,"New Zealand","NZD","2021 37",1.65936
"1846",2021-09-09,"New Zealand","NZD","2021 36",1.66366
"1847",2021-09-02,"New Zealand","NZD","2021 35",1.68018
"1848",2021-08-26,"New Zealand","NZD","2021 34",1.69692
"1849",2021-08-19,"New Zealand","NZD","2021 33",1.69188
"1850",2021-08-12,"New Zealand","NZD","2021 32",1.67356
"1851",2021-08-05,"New Zealand","NZD","2021 31",1.69054
"1852",2021-07-29,"New Zealand","NZD","2021 30",1.6938
