location,country,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,latitude,longitude,vegetables,fruits
medellin,unknown,2016-11-03,1478149200,26.8,14,19.2,27.3,14,19.3,15.4,80.71,1.8,,12.5,,,2,,18.2,105.7,,78.7,8.8,,,0,05:49:11,1478170151,17:42:23,1478212943,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-04,1478235600,27.5,14,19.5,27.7,14,19.5,15.6,80.42,1.2,,8.33,,,,,14.5,128.5,,88.8,8.9,,,0,05:49:21,1478256561,17:42:16,1478299336,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-05,1478322000,27.8,13,19,28.1,13,19,15.1,81.02,3,,8.33,,,0,,27.3,163,,74,8.3,,,0,05:49:31,1478342971,17:42:09,1478385729,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-06,1478408400,25.9,14.8,19.2,25.9,14.8,19.2,15.5,81.14,30.4,,17.39,,,1,,14.6,142.4,,90.8,7.7,,,0,05:49:42,1478429382,17:42:04,1478472124,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-07,1478494800,24.8,14,18.3,24.8,14,18.3,15.4,84.31,27.6,,25,,,4,,17.9,134.3,,81.1,8.1,,,0,05:49:54,1478515794,17:42:00,1478558520,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-08,1478581200,25.8,14,19.1,25.8,14,19.1,15.4,81.41,1.8,,16.67,,,0,,22.1,101.9,,77.7,8.8,,,0,05:50:06,1478602206,17:41:56,1478644916,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-09,1478667600,27.8,14,20.3,28.1,14,20.3,15.6,77.74,0,,0,,,0,,14.8,91.8,,71.8,9,,,0,05:50:19,1478688619,17:41:54,1478731314,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-10,1478754000,24.9,16,19.9,24.9,16,19.9,16.1,80.5,5,,8.7,,,,,25.2,105.6,,87.6,9.1,,,0,05:50:33,1478775033,17:41:52,1478817712,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-11,1478840400,24.8,14.9,18.9,24.8,14.9,18.9,15.8,83.37,3,,16.67,,,,,14.5,107,,97.1,9.1,,,0,05:50:48,1478861448,17:41:52,1478904112,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-12,1478926800,24.8,13,18.6,24.8,13,18.6,15,81.06,1.1,,8.33,,,0,,25.6,101.9,,89.2,9.9,,,0,05:51:03,1478947863,17:41:52,1478990512,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-13,1479013200,27.8,14.9,18.8,27.9,14.9,18.8,15.5,83.64,11.9,,20.83,,,0,,22.2,114.8,,79,8.6,,,0,05:51:20,1479034280,17:41:54,1479076914,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-14,1479099600,25.9,12.8,17.7,25.9,12.8,17.7,14.9,84.51,17,,12.5,,,1,,25.4,225.6,,83.9,7.8,,,0,05:51:37,1479120697,17:41:56,1479163316,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-15,1479186000,25.6,13,18.5,25.6,13,18.5,13.6,75.01,11.94,,8.33,,,,,28.8,174.6,,77.1,11,,,0,05:51:54,1479207114,17:42:00,1479249720,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-16,1479272400,27.5,12,18.6,27.7,12,18.7,14.4,79.13,6.2,,12.5,,,,,14.9,149,,83.3,7.5,,,0,05:52:12,1479293532,17:42:04,1479336124,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-17,1479358800,26.4,13.8,18.3,26.4,13.8,18.3,15,83.22,42.1,,25,,,,,18.1,87.1,,81.2,8.5,,,0,05:52:31,1479379951,17:42:09,1479422529,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-18,1479445200,27.6,13.8,18.3,27.5,13.8,18.3,14.9,83.25,0.2,,4.17,,,1,,11.2,146.5,,80.2,8.5,,,0,05:52:51,1479466371,17:42:16,1479508936,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-19,1479531600,23.5,14,17.9,23.5,14,17.9,15.4,86.2,8,,8.33,,,,,10.3,186.2,,88.3,9.8,,,0,05:53:12,1479552792,17:42:23,1479595343,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-20,1479618000,24.8,13,17.2,24.8,13,17.2,13.4,80.04,0.5,,4.17,,,1,,25.9,233.7,,77.6,10.1,,,0,05:53:33,1479639213,17:42:32,1479681752,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-21,1479704400,26.8,9,17.8,26.1,8.5,17.6,9.1,64.67,0,,0,,,0,,18.5,181.7,,24.3,11.4,,,0,05:53:54,1479725634,17:42:41,1479768161,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-22,1479790800,28.8,6,18.1,27.5,5.1,17.7,9.7,65.1,0,,0,,,0,,18.2,213.4,,26.2,10.4,,,0,05:54:17,1479812057,17:42:51,1479854571,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-23,1479877200,26.9,13,19.7,27.2,13,19.7,14.7,75.3,0,,0,,,0,,20.2,46.9,,89.7,9.2,,,0,05:54:40,1479898480,17:43:02,1479940982,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-24,1479963600,27.8,15,19.9,27.9,15,19.9,15.5,78.4,1.6,,12.5,,,0,,22,155.7,,81.6,9.4,,,0,05:55:03,1479984903,17:43:14,1480027394,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-25,1480050000,24.8,14,18.3,24.8,14,18.3,16,87.65,14.5,,16.67,,,,,9.3,91,,79.3,8.4,,,0,05:55:27,1480071327,17:43:28,1480113808,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-26,1480136400,25.5,12.9,18.3,25.5,12.9,18.3,14.8,82.41,10.5,,17.39,,,1,,18.1,137.1,,79.4,7.5,,,0,05:55:52,1480157752,17:43:42,1480200222,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-27,1480222800,24.8,13.8,18.1,24.8,13.8,18.1,15.8,87.94,23.5,,20.83,,,,,14.6,97.3,,87.4,6.9,,,0,05:56:17,1480244177,17:43:56,1480286636,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-28,1480309200,28.7,14,19.4,28.6,14,19.4,15.6,81.06,3.3,,8.33,,,,,25,158.1,,65.2,8,,,0,05:56:43,1480330603,17:44:12,1480373052,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-29,1480395600,24.8,14,18.7,24.8,14,18.7,15.9,84.92,5.5,,16.67,,,1,,10.1,140.8,,85.7,9.5,,,0,05:57:09,1480417029,17:44:29,1480459469,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-11-30,1480482000,27.8,13,19.5,28.1,13,19.5,15.4,79.77,12,,4.17,,,0,,25.4,142.3,,76.8,9.1,,,0,05:57:36,1480503456,17:44:46,1480545886,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-01,1480568400,23.8,15,18.7,23.8,15,18.7,15.9,84.66,3.6,,16.67,,,1,,18.4,167.4,,89.8,9.6,,,0,05:58:03,1480589883,17:45:05,1480632305,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-02,1480654800,24.8,14,18.3,24.8,14,18.3,16,87.58,17.2,,20.83,,,1,,16.4,152.9,,86.1,8.8,,,0,05:58:31,1480676311,17:45:24,1480718724,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-03,1480741200,23.9,14,18,23.9,14,18,15.4,86.03,20,,12.5,,,0,,13.1,179.3,,91.6,8.3,,,0,05:58:59,1480762739,17:45:44,1480805144,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-04,1480827600,26.9,14,19.1,27.3,14,19.1,15.5,81.92,2.9,,12.5,,,1,,13.7,127.6,,75.2,8.5,,,0,05:59:27,1480849167,17:46:04,1480891564,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-05,1480914000,26,15,18.3,26,15,18.3,15.4,84.69,0.2,,4.17,,,,40.7,18.4,108.5,,79.7,8.8,,,0,05:59:56,1480935596,17:46:26,1480977986,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-06,1481000400,27.1,13.9,19.3,27.6,13.9,19.3,15.3,79.66,0.4,,4.17,,,0,,13.7,115.5,,77.3,8.9,,,0,06:00:25,1481022025,17:46:48,1481064408,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-07,1481086800,25.8,14,18.9,25.8,14,18.9,16.1,85.16,0.52,,4.17,,,0,,18,128,,73,8.7,,,0,06:00:54,1481108454,17:47:11,1481150831,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-08,1481173200,25.8,12.9,17.8,25.8,12.9,17.8,15.2,86.31,7.1,,12.5,,,,,15,186,,66.9,10.1,,,0,06:01:24,1481194884,17:47:34,1481237254,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-09,1481259600,24.9,12,18.1,24.9,12,18.1,14.2,79.54,4.09,,8.33,,,0,,13.7,151.6,,74.1,9.4,,,0,06:01:53,1481281313,17:47:59,1481323679,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-10,1481346000,26,14,18.2,26,14,18.2,14.6,81.5,5.2,,17.39,,,1,,14.8,219.1,,78.1,9.3,,,0,06:02:23,1481367743,17:48:23,1481410103,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-11,1481432400,27.8,12,19,28,12,19,14.4,77.94,9,,8.7,,,1,,11.5,123,,69.9,9.5,,,0,06:02:53,1481454173,17:48:49,1481496529,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-12,1481518800,27.8,14,19.8,27.3,14,19.8,14.4,74.73,2,,4.17,,,,,14.8,105.3,,85.1,9.2,,,0,06:03:24,1481540604,17:49:15,1481582955,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-13,1481605200,25,14,19.5,25,14,19.5,15.2,78.12,0.7,,12.5,,,0,,22,118,,78,9.3,,,0,06:03:54,1481627034,17:49:41,1481669381,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-14,1481691600,27.8,13,19.8,28.1,13,19.8,15.3,77.96,2,,4.17,,,,,18.2,93.7,,75.1,10,,,0,06:04:24,1481713464,17:50:08,1481755808,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-15,1481778000,26.8,15,20,27.3,15,20.1,15.8,79.27,0,,0,,,0,,14.6,77.2,,79.2,9.7,,,0,06:04:55,1481799895,17:50:36,1481842236,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-16,1481864400,26.6,14.9,19.2,26.6,14.9,19.2,15.5,81.09,0.4,,4.17,,,0,,18.4,79.4,,72.6,8.8,,,0,06:05:25,1481886325,17:51:04,1481928664,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-17,1481950800,27.8,14.9,20.1,28.1,14.9,20.2,15.7,77.92,7,,4.35,,,0,,17.9,101.8,,64.1,10.4,,,0,06:05:55,1481972755,17:51:32,1482015092,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-18,1482037200,28.7,14,20.2,28.6,14,20.2,14.7,74.59,0,,0,,,0,,18.2,94.1,,49.7,10.5,,,0,06:06:26,1482059186,17:52:01,1482101521,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-19,1482123600,27.8,15,19.8,27.8,15,19.8,14.5,74.72,0,,0,,,0,,24.1,101,,70.2,9.9,,,0,06:06:56,1482145616,17:52:30,1482187950,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-20,1482210000,27.8,12,19.2,27.5,12,19.2,14.4,77.81,16.3,,12.5,,,0,,29.2,206.5,,63.1,8,,,0,06:07:26,1482232046,17:53:00,1482274380,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-21,1482296400,20.9,14,17,20.9,14,17,15.5,91.18,39.3,,20.83,,,0,,11.5,182.7,,88,8.3,,,0,06:07:56,1482318476,17:53:30,1482360810,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-22,1482382800,26.8,13,18.5,27,13,18.5,14.3,79.41,16.5,,8.33,,,1,,13.5,220.3,,71.5,9.3,,,0,06:08:25,1482404905,17:54:00,1482447240,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-23,1482469200,24.8,13.9,18.7,24.8,13.9,18.7,14.7,79.71,0,,0,,,2,,17.9,123.8,,81,9.5,,,0,06:08:55,1482491335,17:54:30,1482533670,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-24,1482555600,25.8,14.8,19,25.8,14.8,19,14.7,78.02,0,,0,,,,,24.1,100.5,,71.5,9.8,,,0,06:09:24,1482577764,17:55:00,1482620100,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-25,1482642000,25.8,13.9,18.4,25.8,13.9,18.4,15.3,83.54,0.9,,8.33,,,,,17.8,94.9,,70.5,8.7,,,0,06:09:53,1482664193,17:55:31,1482706531,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-26,1482728400,27.6,13,19,27.5,13,19,14.5,78.07,0,,0,,,0,,32.5,141.7,,65.5,8.9,,,0,06:10:21,1482750621,17:56:01,1482792961,0.97,Partially cloudy,Partly cloudy throughout the day.,wind,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-27,1482814800,27.8,13.9,18.4,28.3,13.9,18.5,14.7,80.82,0.5,,4.17,,,0,,18.4,166.5,,82.4,9.3,,,0,06:10:49,1482837049,17:56:32,1482879392,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-28,1482901200,27.9,14,20.1,28.4,14,20.1,15.3,76.29,0,,0,,,0,,18.2,119,,64.4,10.1,,,0,06:11:17,1482923477,17:57:03,1482965823,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-29,1482987600,27.8,15,19.5,27.7,15,19.5,15.3,78.84,1.1,,8.33,,,0,,18.4,141.8,,80.6,9.8,,,0,06:11:44,1483009904,17:57:34,1483052254,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-30,1483074000,22.8,15,18,22.8,15,18,15.6,86.39,0.4,,4.17,,,0,,13,132.8,,86.1,8.3,,,0,06:12:11,1483096331,17:58:05,1483138685,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2016-12-31,1483160400,25.8,13.1,18.4,25.8,13.1,18.4,15.2,83.24,15.5,,12.5,,,2,,14.7,133.8,,76.6,8.4,,,0,06:12:38,1483182758,17:58:36,1483225116,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2017-01-01,1483246800,28.8,13,19.5,28.7,13,19.4,14.6,76.76,0,,0,,,0,,18.4,174.7,,52.7,8,,,0,06:13:02,1483269182,17:59:05,1483311545,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2017-01-02,1483333200,28.8,14,20.6,28.3,14,20.5,14.6,73.52,1,,4.17,,,,,18.3,69.9,,61.5,9.8,,,0,06:13:28,1483355608,17:59:36,1483397976,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2017-01-03,1483419600,27.8,13,19.9,27.8,13,19.9,14.3,74.01,0,,0,,,,,14.9,120.3,,60.4,9.2,,,0,06:13:52,1483442032,18:00:06,1483484406,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2017-01-04,1483506000,27.8,12,18.9,28.1,12,19,14.7,78.98,0,,0,,,0,,13.1,124.4,,69.7,8.7,,,0,06:14:16,1483528456,18:00:37,1483570837,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2017-01-05,1483592400,24.8,13,17.8,24.8,13,17.8,15.1,85.29,18.4,,12.5,,,0,,21.7,143.4,,73.4,8.9,,,0,06:14:40,1483614880,18:01:07,1483657267,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2017-01-06,1483678800,28.8,12,19,28.9,12,19,14.6,79.06,2,,4.17,,,2,,20.8,171.3,,56.1,9.1,,,0,06:15:02,1483701302,18:01:37,1483743697,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
medellin,unknown,2017-01-07,1483765200,27.8,15,20,28.3,15,20.1,16,79.66,0,,0,,,0,,18.2,85.2,,59.4,9.6,,,0,06:15:25,1483787725,18:02:06,1483830126,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""80110099999"""", """"SKMD"""", """"SKRG"""", """"80112099999"""")",obs,6.2459,-75.5746,0,1
