"","0","1","2","3","4","5","6","year","week"
"2707","Deutschland","Allians","","","","34/40","","2021","25"
"2708","Deutschland","Annabelle","","34/40","","28/44","30 / 38","2021","25"
"2709","Deutschland","Belana","40 / 48","34","23/26","34/40","","2021","25"
"2710","Deutschland","Bintje","","","","","28 /34","2021","25"
"2711","Deutschland","Cilena","28 / 48","","","","","2021","25"
"2712","Deutschland","Laura","40 / 48","","","","","2021","25"
"2713","Deutschland","Marabel","","","","","28 / 32","2021","25"
"2714","Frankreich","Agata","73 / 87","","","","","2021","25"
"2715","Frankreich","Santé","93 / 107","","","","","2021","25"
"2716","Herkunft","Sorte","Berlin € / 100 kg von / bis","Frankfurt € / 100 k kg von / bis","Hamburg € / 100 kg von / bis","Köln € / 100 kg von / bis","München € / 100 kg von / bis","2021","33"
"2717","","","","Speisefrühkartoffeln","","","","2021","33"
"2718","Deutschland","Afra","","","46/52","50 / 54","","2021","33"
"2719","Deutschland","Allians","","","42 / 48","52 / 56","","2021","33"
"2720","Deutschland","Annabelle","40 / 52","48 / 54","40 /60","46 / 68","40 / 54","2021","33"
"2721","Deutschland","Belana","","","42/46","","","2021","33"
"2722","Deutschland","Berber","40 / 76","44 / 48","","","40 / 48","2021","33"
"2723","Deutschland","Cilena","48 / 60","","","","","2021","33"
"2724","Deutschland","Colombo","","40 / 48","","","","2021","33"
"2725","Deutschland","Concordia","","44 / 52","","","","2021","33"
"2726","Deutschland","Gala","","44 / 52","","","","2021","33"
"2727","Deutschland","Glorietta","","","","52 / 56","","2021","33"
"2728","Deutschland","Gunda","","","","50 / 54","","2021","33"
"2729","Deutschland","Laura","","56","52 / 60","50 / 54","","2021","33"
"2730","Deutschland","Leyla","","44 / 52","42 / 50","50 / 54","","2021","33"
"2731","Deutschland","Linda","40 / 52","","42 /52","","","2021","33"
"2732","Deutschland","Marabel","","44 / 52","","","","2021","33"
"2733","Deutschland","Melody","","40 / 48","","","","2021","33"
"2734","Deutschland","Nicola","","","","","40 / 48","2021","33"
"2735","Deutschland","Sunita","36 / 44","","","","40 / 48","2021","33"
"2736","Frankreich","Agata","100 / 113","120","","","","2021","33"
"2737","Frankreich","Santé","73 / 80","","","","","2021","33"
"2738","Italien","Annabelle","52 / 76","","","","","2021","33"
"2739","Italien","Sieglinde","52 /76","","","","","2021","33"
"2740","Italien","Spunta","52 / 68","","","","","2021","33"
"2741","Niederlande","Victoria","","60","","","","2021","33"
"2742","Zypern","Annabelle","48 / 56","","","","","2021","33"
"2743","Zypern","Sunita","48 / 56","","","","","2021","33"
"2744","Herkunft","Sorte","Berlin € / 100 kg von / bis","Frankfurt € / 100 kg von / bis","Hamburg € / 100 kg von / bis","Köln € / 100 kg von / bis","München € / 100 kg von / bis","2021","34"
"2745","Deutschland","Afra","","","31 / 35","50 / 54","","2021","34"
"2746","Deutschland","Allians","","","","52 / 56","","2021","34"
"2747","Deutschland","Annabelle","40 / 80","46 / 52","32 / 38","46 / 68","40 / 56","2021","34"
"2748","Deutschland","Belana","","","32 / 38","","","2021","34"
"2749","Deutschland","Berber","40 / 72","42 / 46","32 / 38","","40 / 48","2021","34"
"2750","Deutschland","Cilena","40 / 52","","31/38","","","2021","34"
"2751","Deutschland","Colombo","","40 / 48","","","","2021","34"
"2752","Deutschland","Concordia","","44 /52","","","","2021","34"
"2753","Deutschland","Gala","","44 / 52","","","","2021","34"
"2754","Deutschland","Glorietta","","","","52/56","","2021","34"
"2755","Deutschland","Gunda","","","","50/54","","2021","34"
"2756","Deutschland","Laura","","52 / 56","32/44","50 / 54","","2021","34"
"2757","Deutschland","Leyla","72 / 80","44 / 48","32/38","50/54","","2021","34"
"2758","Deutschland","Linda","40 / 52","","32/38","","","2021","34"
"2759","Deutschland","Marabel","","44 / 48","","","","2021","34"
"2760","Deutschland","Melody","","40 / 48","","","","2021","34"
"2761","Deutschland","Nicola","","","","","40 / 48","2021","34"
"2762","Deutschland","Sunita","36 / 44","","","","40 / 52","2021","34"
"2763","Frankreich","Agata","93 / 107","58 / 60","","","","2021","34"
"2764","Frankreich","Santé","73 / 80","","","","","2021","34"
"2765","Italien","Spunta","48 / 64","","","","","2021","34"
"2766","Niederlande","Victoria","","58 / 60","","","","2021","34"
"2767","Zypern","Annabelle","48 / 56","","","","","2021","34"
"2768","Zypern","Sunita","48 / 56","","","","","2021","34"
"2769","Herkunft","Sorte","Berlin € / 100 kg von / bis","Frankfurt € / 100 kg von / bis","Hamburg € / 100 kg von / bis","Köln € / 100 kg von / bis","München € / 100 kg von / bis","2021","35"
"2770","","","","Speisefrühkartoffeln","","","","2021","35"
"2771","Deutschland","Afra","","","36 / 40","50 / 54","","2021","35"
"2772","Deutschland","Allians","","","38 / 44","52 / 56","","2021","35"
"2773","Deutschland","Annabelle","","44 / 48","38 / 60","46 /56","36/56","2021","35"
"2774","Deutschland","Belana","","","38 / 44","","","2021","35"
"2775","Deutschland","Berber","","40/44","","","","2021","35"
"2776","Deutschland","Colombo","","40 / 44","","","","2021","35"
"2777","Deutschland","Concordia","","44","","","","2021","35"
"2778","Deutschland","Corinna","","44","","","","2021","35"
"2779","Deutschland","Glorietta","","","","52/56","","2021","35"
"2780","Deutschland","Goldmarie","","44","","","","2021","35"
"2781","Deutschland","Gunda","","","","50 / 54","","2021","35"
"2782","Deutschland","Laura","","44/48","44 / 52","50 / 54","","2021","35"
"2783","Deutschland","Leyla","","40 / 44","38 / 44","50 / 54","","2021","35"
"2784","Deutschland","Lilly","","44","","","","2021","35"
"2785","Deutschland","Linda","","","38 / 44","","","2021","35"
"2786","Deutschland","Marabel","","40/44","","","36 / 40","2021","35"
"2787","Deutschland","Nicola","","","","","40 / 48","2021","35"
"2788","Deutschland","Sieglinde","","","","","56 / 60","2021","35"
"2789","Deutschland","Sunita","","","","","34 / 48","2021","35"
"2790","Frankreich","Agata","","96 / 120","","","","2021","35"
"2791","Italien","Agata","","80","","","","2021","35"
"2792","Italien","Désirée","","80","","","","2021","35"
"2793","Niederlande","Victoria","","58 / 60","","","","2021","35"
"2794","Herkunft","Sorte","Berlin € / 100 kg von / bis","Frankfurt € / 100 kg von / bis","Hamburg € / 100 kg von / bis","Köln € / 100 kg von / bis","München € / 100 kg von / bis","2021","36"
"2795","Deutschland","Afra","","","32 / 40","50 / 54","","2021","36"
"2796","Deutschland","Allians","","","32 / 40","52 / 56","","2021","36"
"2797","Deutschland","Annabelle","36 / 80","44 / 48","36 / 44","46 / 56","34/52","2021","36"
"2798","Deutschland","Belana","","42 / 44","36 / 44","","","2021","36"
"2799","Deutschland","Berber","28 / 48","40 / 44","","","","2021","36"
"2800","Deutschland","Cilena","36 / 48","","","","","2021","36"
"2801","Deutschland","Colombo","","40 / 44","","","","2021","36"
"2802","Deutschland","Concordia","","44","","","","2021","36"
"2803","Deutschland","Corinna","","44","","","","2021","36"
"2804","Deutschland","Gala","","44","","","","2021","36"
"2805","Deutschland","Glorietta","","","","52 / 56","","2021","36"
"2806","Deutschland","Goldmarie","","44","","","","2021","36"
"2807","Deutschland","Gunda","","","","50 / 54","","2021","36"
"2808","Deutschland","Laura","","44/48","40 / 48","50 /54","","2021","36"
"2809","Deutschland","Leyla","72 / 80","40 /44","32 / 40","50 / 54","","2021","36"
"2810","Deutschland","Lilly","","42 /44","","","","2021","36"
"2811","Deutschland","Linda","36 / 48","","34 / 40","","","2021","36"
"2812","Deutschland","Marabel","","40 / 44","","","36 /40","2021","36"
"2813","Deutschland","Nicola","","","","","38 / 46","2021","36"
"2814","Deutschland","Sieglinde","","","56 / 60","","","2021","36"
"2815","Deutschland","Sunita","28 / 40","","","","34 /40","2021","36"
"2816","Frankreich","Agata","93 / 107","96 / 104","","","","2021","36"
"2817","Frankreich","Cherie","112 / 128","","","","","2021","36"
"2818","Frankreich","Santé","93 / 107","","","","","2021","36"
"2819","Italien","Agata","","80","","","","2021","36"
"2820","Italien","Désirée","","80","","","","2021","36"
"2821","Italien","Sieglinde","","67","","","","2021","36"
"2822","Italien","Spunta","","96","","","","2021","36"
"2823","Herkunft","Sorte","Berlin € / 100 kg von / bis","Frankfurt € / 100 kg von / bis","Hamburg € / 100 kg von / bis","Köln € / 100 kg von / bis","München € / 100 kg von / bis","2021","37"
"2824","","","","Speisefrühkartoffeln","","","","2021","37"
"2825","Deutschland","Afra","","","32 / 40","50 / 54","","2021","37"
"2826","Deutschland","Agria","","42 / 44","","","","2021","37"
"2827","Deutschland","Allians","","","32/40","52 / 56","","2021","37"
"2828","Deutschland","Annabelle","36 / 80","44 / 72","32 / 44","44 / 56","34/48","2021","37"
"2829","Deutschland","Belana","","42 / 44","36 / 44","","","2021","37"
"2830","Deutschland","Berber","28 / 48","40 /44","","","","2021","37"
"2831","Deutschland","Cilena","36 / 48","","","","","2021","37"
"2832","Deutschland","Colombo","","40","","","","2021","37"
"2833","Deutschland","Concordia","","44","","","","2021","37"
"2834","Deutschland","Corinna","","44","","","","2021","37"
"2835","Deutschland","Gala","","44","","","","2021","37"
"2836","Deutschland","Glorietta","","","","52 / 56","","2021","37"
"2837","Deutschland","Goldmarie","","44","","","","2021","37"
"2838","Deutschland","Gunda","","","","50 / 54","","2021","37"
"2839","Deutschland","Laura","","44 / 48","40 / 48","50 / 54","","2021","37"
"2840","Deutschland","Leyla","72 / 80","40 / 44","32 / 40","50 / 54","","2021","37"
"2841","Deutschland","Lilly","","42 / 44","","","","2021","37"
"2842","Deutschland","Linda","36 / 48","","34 / 40","","","2021","37"
"2843","Deutschland","Marabel","","40 / 52","","","32/40","2021","37"
"2844","Deutschland","Nicola","","","","","32 / 44","2021","37"
"2845","Deutschland","Sieglinde","","72","56 / 60","","56 / 60","2021","37"
"2846","Deutschland","Sunita","28 / 40","44","","","34 740","2021","37"
"2847","Frankreich","Agata","93 / 107","96 / 104","","","","2021","37"
"2848","Frankreich","Cherie","112 / 128","","","","","2021","37"
"2849","Frankreich","Santé","73 / 80","","","","","2021","37"
"2850","Italien","Spunta","","96","","","","2021","37"
"2851","Niederlande","Victoria","","44 / 60","","","","2021","37"
"2852","Herkunft","Sorte","Berlin € / 100 kg von / bis","Frankfurt € / 100 kg von / bis","Hamburg € / 100 kg von / bis","Köln € / 100 kg von / bis","München € / 100 kg von / bis","2021","38"
"2853","Deutschland","Afra","48 / 56","","28 / 34","50 / 54","","2021","38"
"2854","Deutschland","Agria","","42 / 44","","","","2021","38"
"2855","Deutschland","Allians","","","32 / 40","52/56","","2021","38"
"2856","Deutschland","Annabelle","36 / 80","44 / 72","28 / 40","32/60","36 / 48","2021","38"
"2857","Deutschland","Belana","48 / 56","40 / 44","32 / 40","","","2021","38"
"2858","Deutschland","Berber","28 / 48","","","","","2021","38"
"2859","Deutschland","Cilena","36 / 56","","","","","2021","38"
"2860","Deutschland","Colombo","","40","","","","2021","38"
"2861","Deutschland","Concordia","","44","","","","2021","38"
"2862","Deutschland","Corinna","","44","","","","2021","38"
"2863","Deutschland","Gala","","44","","","","2021","38"
"2864","Deutschland","Glorietta","","","","52/56","","2021","38"
"2865","Deutschland","Goldmarie","","44","","","","2021","38"
"2866","Deutschland","Gunda","","","","50 / 54","","2021","38"
"2867","Deutschland","Laura","48 / 56","44 / 48","30 / 44","50 / 54","","2021","38"
"2868","Deutschland","Leyla","72 / 80","40 / 44","32/ 40","50 / 54","","2021","38"
"2869","Deutschland","Lilly","","44","","","","2021","38"
"2870","Deutschland","Linda","36 / 48","","30 / 34","","","2021","38"
"2871","Deutschland","Madeira","48 / 56","","","","","2021","38"
"2872","Deutschland","Marabel","","40 / 52","","","32/36","2021","38"
"2873","Deutschland","Nicola","","","","","32 / 40","2021","38"
"2874","Deutschland","Sieglinde","72 / 80","72","60","","56 / 60","2021","38"
"2875","Deutschland","Sunita","","44","","","34 / 36","2021","38"
"2876","Frankreich","Agata","87 / 100","96/104","","","","2021","38"
"2877","Frankreich","Cherie","120 / 136","","","","","2021","38"
"2878","Frankreich","Santé","107 / 133","","","","","2021","38"
"2879","Italien","Spunta","","96","","","","2021","38"
"2880","Herkunft","Sorte","Berlin € / 100 kg von / bis","Frankfurt € / 100 kg von / bis","Hamburg € / 100 kg von / bis","Köln € / 100 kg von / bis","München € / 100 kg von / bis","2021","39"
"2881","Deutschland","Afra","48 / 56","","28 / 34","36 / 40","","2021","39"
"2882","Deutschland","Agria","","36 / 40","","","","2021","39"
"2883","Deutschland","Allians","","","32 / 40","40 / 44","","2021","39"
"2884","Deutschland","Annabelle","28 / 80","36 / 40","28 / 40","32 / 54","34/48","2021","39"
"2885","Deutschland","Belana","48 / 56","","32 / 40","","","2021","39"
"2886","Deutschland","Berber","28 / 44","","","","","2021","39"
"2887","Deutschland","Cilena","40 / 56","","","40 / 44","","2021","39"
"2888","Deutschland","Glorietta","","","","40 / 44","","2021","39"
"2889","Deutschland","Goldmarie","","36/40","","","","2021","39"
"2890","Deutschland","Gunda","","","","36 / 40","","2021","39"
"2891","Deutschland","Laura","48 / 56","","30 / 42","36 / 40","","2021","39"
"2892","Deutschland","Leyla","72 / 80","38","32 / 40","40 / 44","","2021","39"
"2893","Deutschland","Linda","36 / 48","","30 / 34","","","2021","39"
"2894","Deutschland","Madeira","48 / 56","","","","","2021","39"
"2895","Deutschland","Marabel","","38 / 50","","36 / 40","28 / 40","2021","39"
"2896","Deutschland","Nicola","","","","","28 / 36","2021","39"
"2897","Deutschland","Sieglinde","72 / 80","64","56 / 60","","56 / 60","2021","39"
"2898","Deutschland","Sunita","","","","","32 / 36","2021","39"
"2899","Frankreich","Agata","87 / 100","","","","","2021","39"
"2900","Frankreich","Cherie","120 / 136","","","","","2021","39"
"2901","Frankreich","Santé","107 / 133","","","","","2021","39"
"2902","Italien","Sieglinde","","43","","","","2021","39"
"2903","Herkunft","Sorte","Berlin € / 100 kg von / bis","Frankfurt € / 100 kg von / bis","Hamburg € / 100 kg von / bis","Köln € / 100 kg von / bis","München € / 100 kg von / bis","2021","40"
"2904","Deutschland","Afra","48 / 56","","28 / 34","36 / 40","","2021","40"
"2905","Deutschland","Agria","","38 / 44","","","","2021","40"
"2906","Deutschland","Allians","","","32 /40","40 / 44","","2021","40"
"2907","Deutschland","Annabelle","28 / 80","38 / 44","28 / 40","32 / 54","34 / 48","2021","40"
"2908","Deutschland","Belana","48 / 56","","32 / 40","","","2021","40"
"2909","Deutschland","Berber","28 / 44","","","","","2021","40"
"2910","Deutschland","Bintje","","","","","32 / 36","2021","40"
"2911","Deutschland","Cilena","40 / 56","","","40 / 44","","2021","40"
"2912","Deutschland","Glorietta","","","","40 / 44","","2021","40"
"2913","Deutschland","Goldmarie","","40 / 42","","","","2021","40"
"2914","Deutschland","Gunda","","","","36 / 40","","2021","40"
"2915","Deutschland","Laura","48 / 56","","30 / 42","36 / 40","","2021","40"
"2916","Deutschland","Leyla","72 / 80","38 / 40","32 /40","40 / 44","","2021","40"
"2917","Deutschland","Linda","36 / 48","","30 / 34","","","2021","40"
"2918","Deutschland","Madeira","48 / 56","","","","","2021","40"
"2919","Deutschland","Marabel","","38 / 50","","36 / 40","32 / 36","2021","40"
"2920","Deutschland","Nicola","","","","","28 / 36","2021","40"
"2921","Deutschland","Sieglinde","72 / 80","64 / 72","56/60","","56 / 60","2021","40"
"2922","Deutschland","Sunita","","38","","","","2021","40"
"2923","Frankreich","Agata","87 / 100","","","","","2021","40"
"2924","Frankreich","Cherie","120 / 136","","","","","2021","40"
"2925","Frankreich","Santé","107 / 133","","","","","2021","40"
"2926","Italien","Sieglinde","","43","","","","2021","40"
"2927","Herkunft","Sorte","Berlin € / 100 kg von / bis","Frankfurt € / 100 kg von / bis","Hamburg € / 100 kg von / bis","Köln € / 100 kg von / bis","München € / 100 kg von / bis","2021","41"
"2928","Deutschland","Afra","48 / 56","","28 / 34","36 / 40","","2021","41"
"2929","Deutschland","Agria","","38 / 40","","","","2021","41"
"2930","Deutschland","Allians","","","32 / 40","40 / 44","","2021","41"
"2931","Deutschland","Annabelle","28 / 80","38 / 40","28 / 40","32 / 54","34/44","2021","41"
"2932","Deutschland","Belana","48 / 56","38 / 40","32 / 40","","","2021","41"
"2933","Deutschland","Berber","28 / 44","","","","","2021","41"
"2934","Deutschland","Bintje","","","","","32/36","2021","41"
"2935","Deutschland","Cilena","40 / 56","","","40 / 44","","2021","41"
"2936","Deutschland","Glorietta","","","","40 / 44","","2021","41"
"2937","Deutschland","Goldmarie","","38 / 40","","","","2021","41"
"2938","Deutschland","Gunda","","","","36 / 40","","2021","41"
