"","Date","Country Name","Country EU Code","Product Name","Currency Code","Prices Unit","Euro exchange rate","Weekly price with taxes","Weekly price without taxes"
"30742",2020-11-30,"Bulgaria","BG","Euro-super 95","BGN","1000L","511299.723898149e-6","894.37","382.28"
"30743",2020-11-30,"Bulgaria","BG","Heating gas oil","BGN","1000L","511299.723898149e-6","787.4","325.87"
"30744",2020-11-30,"Bulgaria","BG","LPG - motor fuel","BGN","1000L","511299.723898149e-6","437.16","270.34"
"30745",2020-11-30,"Croatia","HR","Automotive gas oil","HRK","1000L","132383.700918743e-6","1,148.96","514.07"
"30746",2020-11-30,"Croatia","HR","Euro-super 95","HRK","1000L","132383.700918743e-6","1,181.39","434.11"
"30747",2020-11-30,"Croatia","HR","Fuel oil - Sulphur less than 1%","HRK","t","132383.700918743e-6","399.93","378.75"
"30748",2020-11-30,"Croatia","HR","Heating gas oil","HRK","1000L","132383.700918743e-6","476.18","335.54"
"30749",2020-11-30,"Croatia","HR","LPG - motor fuel","HRK","1000L","132383.700918743e-6","570.44","449.02"
"30750",2020-11-30,"Cyprus","CY","Automotive gas oil","EUR","1000L","1","1,078.48","495.59"
"30751",2020-11-30,"Cyprus","CY","Euro-super 95","EUR","1000L","1","1,064.24","454.62"
"30752",2020-11-30,"Cyprus","CY","Fuel oil - Sulphur less than 1%","EUR","t","1","544.91","527.21"
"30753",2020-11-30,"Cyprus","CY","Heating gas oil","EUR","1000L","1","625.49","440.19"
"30754",2020-11-30,"Czechia","CZ","Automotive gas oil","CZK","1000L","38179.5968234575e-6","1,038.49","440.19"
"30755",2020-11-30,"Czechia","CZ","Euro-super 95","CZK","1000L","38179.5968234575e-6","1,057.65","383.87"
"30756",2020-11-30,"Czechia","CZ","Fuel oil - Sulphur less than 1%","CZK","t","38179.5968234575e-6","N.A","N.A"
"30757",2020-11-30,"Czechia","CZ","Heating gas oil","CZK","1000L","38179.5968234575e-6","545.7","357.61"
"30758",2020-11-30,"Czechia","CZ","LPG - motor fuel","CZK","1000L","38179.5968234575e-6","479.57","313.87"
"30759",2020-11-30,"Denmark","DK","Automotive gas oil","DKK","1000L","134386.926839757e-6","1,221.58","545.21"
"30760",2020-11-30,"Denmark","DK","Euro-super 95","DKK","1000L","134386.926839757e-6","1,444.66","535.26"
"30761",2020-11-30,"Denmark","DK","Fuel oil - Sulphur less than 1%","DKK","t","134386.926839757e-6","926.6","521.35"
"30762",2020-11-30,"Denmark","DK","Heating gas oil","DKK","1000L","134386.926839757e-6","1,218.22","636.86"
"30763",2020-11-30,"Estonia","EE","Automotive gas oil","EUR","1000L","1","968","434.67"
"30764",2020-11-30,"Estonia","EE","Euro-super 95","EUR","1000L","1","1,229","461.17"
"30765",2020-11-30,"Estonia","EE","Heating gas oil","EUR","1000L","1","657","489.5"
"30766",2020-11-30,"Estonia","EE","LPG - motor fuel","EUR","1000L","1","607","312.83"
"30767",2020-11-30,"Finland","FI","Automotive gas oil","EUR","1000L","1","1,243","489.6"
"30768",2020-11-30,"Finland","FI","Euro-super 95","EUR","1000L","1","1,384","394.21"
"30769",2020-11-30,"Finland","FI","Heating gas oil","EUR","1000L","1","796.21","393.3"
"30770",2020-11-30,"France","FR","Automotive gas oil","EUR","1000L","1","1,238.32","422.83"
"30771",2020-11-30,"France","FR","Euro-super 95","EUR","1000L","1","1,338.83","424.39"
"30772",2020-11-30,"France","FR","Fuel oil - Sulphur less than 1%","EUR","t","1","486.21","346.71"
"30773",2020-11-30,"France","FR","Heating gas oil","EUR","1000L","1","729.13","451.41"
"30774",2020-11-30,"France","FR","LPG - motor fuel","EUR","1000L","1","836.4","581.6"
"30775",2020-11-30,"Germany","DE","Automotive gas oil","EUR","1000L","1","1,082","462.36"
"30776",2020-11-30,"Germany","DE","Euro-super 95","EUR","1000L","1","1,272","442.05"
"30777",2020-11-30,"Germany","DE","Heating gas oil","EUR","1000L","1","491","361.93"
"30778",2020-11-30,"Germany","DE","LPG - motor fuel","EUR","1000L","1","559","390.1"
"30779",2020-11-30,"Greece","GR","Automotive gas oil","EUR","1000L","1","1,141","501.55"
"30780",2020-11-30,"Greece","GR","Euro-super 95","EUR","1000L","1","1,420","435.97"
"30781",2020-11-30,"Greece","GR","Fuel oil - Sulphur less than 1%","EUR","t","1","397.99","354.54"
"30782",2020-11-30,"Greece","GR","Heating gas oil","EUR","1000L","1","821","375.33"
"30783",2020-11-30,"Greece","GR","Lead substitute petrol","EUR","1000L","1","1,630","604.42"
"30784",2020-11-30,"Hungary","HU","Automotive gas oil","HUF","1000L","2780.94496509914e-6","1,057.07","486.85"
"30785",2020-11-30,"Hungary","HU","Euro-super 95","HUF","1000L","2780.94496509914e-6","1,009.28","435.57"
"30786",2020-11-30,"Hungary","HU","Fuel oil - Sulphur less than 1%","HUF","t","2780.94496509914e-6","514.47","495.13"
"30787",2020-11-30,"Hungary","HU","Heating gas oil","HUF","1000L","2780.94496509914e-6","1,057.07","486.85"
"30788",2020-11-30,"Hungary","HU","LPG - motor fuel","HUF","1000L","2780.94496509914e-6","666.7","429.05"
"30789",2020-11-30,"Ireland","IE","Automotive gas oil","EUR","1000L","1","1,153.8","418.17"
"30790",2020-11-30,"Ireland","IE","Euro-super 95","EUR","1000L","1","1,255.7","398.41"
"30791",2020-11-30,"Ireland","IE","Fuel oil - Sulphur less than 1%","EUR","t","1","487.41","366.03"
"30792",2020-11-30,"Ireland","IE","Heating gas oil","EUR","1000L","1","514.15","315.22"
"30793",2020-11-30,"Italy","IT","Automotive gas oil","EUR","1000L","1","1,275.25","427.89"
"30794",2020-11-30,"Italy","IT","Euro-super 95","EUR","1000L","1","1,403.62","422.11"
"30795",2020-11-30,"Italy","IT","Fuel oil - Sulphur less than 1%","EUR","t","1","392.22","360.83"
"30796",2020-11-30,"Italy","IT","Heating gas oil","EUR","1000L","1","1,117.96","513.15"
"30797",2020-11-30,"Italy","IT","LPG - motor fuel","EUR","1000L","1","603.39","347.31"
"30798",2020-11-30,"Latvia","LV","Automotive gas oil","EUR","1000L","1","974.67","379.53"
"30799",2020-11-30,"Latvia","LV","Euro-super 95","EUR","1000L","1","1,113.83","400.54"
"30800",2020-11-30,"Latvia","LV","Heating gas oil","EUR","1000L","1","542.59","379.53"
"30801",2020-11-30,"Latvia","LV","LPG - motor fuel","EUR","1000L","1","530","273.38"
"30802",2020-11-30,"Lithuania","LT","Automotive gas oil","EUR","1000L","1","966.74","426.96"
"30803",2020-11-30,"Lithuania","LT","Euro-super 95","EUR","1000L","1","1,076.22","423.44"
"30804",2020-11-30,"Lithuania","LT","Fuel oil - Sulphur higher than 1%","EUR","t","1","338.8","323.74"
"30805",2020-11-30,"Lithuania","LT","Heating gas oil","EUR","1000L","1","456.53","356.16"
"30806",2020-11-30,"Lithuania","LT","LPG - motor fuel","EUR","1000L","1","523.97","271.86"
"30807",2020-11-30,"Luxembourg","LU","Automotive gas oil","EUR","1000L","1","975","478.33"
"30808",2020-11-30,"Luxembourg","LU","Euro-super 95","EUR","1000L","1","1,060","433.89"
"30809",2020-11-30,"Luxembourg","LU","Heating gas oil","EUR","1000L","1","439","375.09"
"30810",2020-11-30,"Luxembourg","LU","LPG - motor fuel","EUR","1000L","1","460","371.86"
"30811",2020-11-30,"Malta","MT","Automotive gas oil","EUR","1000L","1","1,210","553.02"
"30812",2020-11-30,"Malta","MT","Euro-super 95","EUR","1000L","1","1,340","586.21"
"30813",2020-11-30,"Malta","MT","Heating gas oil","EUR","1000L","1","1,000","615.37"
"30814",2020-11-30,"Netherlands","NL","Automotive gas oil","EUR","1000L","1","1,223","499.12"
"30815",2020-11-30,"Netherlands","NL","Euro-super 95","EUR","1000L","1","1,546","469.36"
"30816",2020-11-30,"Netherlands","NL","Fuel oil - Sulphur less than 1%","EUR","t","1","470","432.24"
"30817",2020-11-30,"Netherlands","NL","Heating gas oil","EUR","1000L","1","1,021","332.18"
"30818",2020-11-30,"Netherlands","NL","LPG - motor fuel","EUR","1000L","1","622","321.64"
"30819",2020-11-30,"Poland","PL","Automotive gas oil","PLN","1000L","223663.609930664e-6","991.23","476.12"
"30820",2020-11-30,"Poland","PL","Euro-super 95","PLN","1000L","223663.609930664e-6","1,006.97","443.93"
"30821",2020-11-30,"Poland","PL","Fuel oil - Sulphur higher than 1%","PLN","t","223663.609930664e-6","268.22","253.9"
"30822",2020-11-30,"Poland","PL","Fuel oil - Sulphur less than 1%","PLN","t","223663.609930664e-6","318.37","304.06"
"30823",2020-11-30,"Poland","PL","Heating gas oil","PLN","1000L","223663.609930664e-6","632.2","462.09"
"30824",2020-11-30,"Poland","PL","LPG - motor fuel","PLN","1000L","223663.609930664e-6","488.84","292.19"
"30825",2020-11-30,"Portugal","PT","Automotive gas oil","EUR","1000L","1","1,231","488.21"
"30826",2020-11-30,"Portugal","PT","Euro-super 95","EUR","1000L","1","1,389","461.98"
"30827",2020-11-30,"Portugal","PT","Fuel oil - Sulphur less than 1%","EUR","t","1","583.03","494.26"
"30828",2020-11-30,"Portugal","PT","Heating gas oil","EUR","1000L","1","1,024","444.07"
"30829",2020-11-30,"Portugal","PT","LPG - motor fuel","EUR","1000L","1","640","354.52"
"30830",2020-11-30,"Romania","RO","Automotive gas oil","RON","1000L","205203.972748912e-6","936.03","453.05"
"30831",2020-11-30,"Romania","RO","Euro-super 95","RON","1000L","205203.972748912e-6","947.42","432.23"
"30832",2020-11-30,"Romania","RO","Fuel oil - Sulphur less than 1%","RON","t","205203.972748912e-6","323.3","307.68"
"30833",2020-11-30,"Romania","RO","Heating gas oil","RON","1000L","205203.972748912e-6","776.03","318.6"
"30834",2020-11-30,"Romania","RO","LPG - motor fuel","RON","1000L","205203.972748912e-6","518.4","367.51"
"30835",2020-11-30,"Slovakia","SK","Automotive gas oil","EUR","1000L","1","1,026","457.35"
"30836",2020-11-30,"Slovakia","SK","Euro-super 95","EUR","1000L","1","1,164","426.35"
"30837",2020-11-30,"Slovakia","SK","Fuel oil - Sulphur higher than 1%","EUR","t","1","442.06","300.91"
"30838",2020-11-30,"Slovakia","SK","Fuel oil - Sulphur less than 1%","EUR","t","1","448.7","307.55"
"30839",2020-11-30,"Slovakia","SK","LPG - motor fuel","EUR","1000L","1","571","377.55"
"30840",2020-11-30,"Slovenia","SI","Automotive gas oil","EUR","1000L","1","1,031.1","381.22"
"30841",2020-11-30,"Slovenia","SI","Euro-super 95","EUR","1000L","1","974.38","353.18"
"30842",2020-11-30,"Slovenia","SI","Heating gas oil","EUR","1000L","1","830.11","446.65"
"30843",2020-11-30,"Slovenia","SI","LPG - motor fuel","EUR","1000L","1","582.26","362.72"
"30844",2020-11-30,"Spain","ES","Automotive gas oil","EUR","1000L","1","1,043.21","483.16"
"30845",2020-11-30,"Spain","ES","Euro-super 95","EUR","1000L","1","1,166.68","491.51"
"30846",2020-11-30,"Spain","ES","Fuel oil - Sulphur less than 1%","EUR","t","1","324.89","307.89"
"30847",2020-11-30,"Spain","ES","Heating gas oil","EUR","1000L","1","551.9","359.41"
"30848",2020-11-30,"Spain","ES","LPG - motor fuel","EUR","1000L","1","663.98","514.54"
"30849",2020-11-30,"Sweden","SE","Automotive gas oil","SEK","1000L","98253.0605828372e-6","1,390.67","650.7"
"30850",2020-11-30,"Sweden","SE","Euro-super 95","SEK","1000L","98253.0605828372e-6","1,383.4","461.18"
"30851",2020-11-30,"Sweden","SE","Fuel oil - Sulphur less than 1%","SEK","t","98253.0605828372e-6","775.81","344.97"
"30852",2020-11-30,"Sweden","SE","Heating gas oil","SEK","1000L","98253.0605828372e-6","943.82","378.84"
"30853",2020-11-30,"United Kingdom","UK","Automotive gas oil","GBP","1000L","1.11302799265402","1306.78390561523","443.986866269687"
"30854",2020-11-30,"United Kingdom","UK","Euro-super 95","GBP","1000L","1.11302799265402","1253.32517112805","399.432355723746"
"30855",2020-11-30,"United Kingdom","UK","Heating gas oil","GBP","1000L","1.11302799265402","514.586231843731","366.086037063832"
"30856",2020-11-30,"United Kingdom","UK","Standard Grade Burning Oil UK","GBP","1000L","1.11302799265402","326.785018643219","311.224887305916"
"30857",2020-12-07,"Austria","AT","Automotive gas oil","EUR","1000L","1","1,042","463.2"
"30858",2020-12-07,"Austria","AT","Euro-super 95","EUR","1000L","1","1,073","404.9"
"30859",2020-12-07,"Austria","AT","Fuel oil - Sulphur less than 1%","EUR","t","1","373.7","306"
"30860",2020-12-07,"Austria","AT","Heating gas oil","EUR","1000L","1","577.84","372.35"
"30861",2020-12-07,"Belgium","BE","Automotive gas oil","EUR","1000L","1","1,290.5","466.37"
"30862",2020-12-07,"Belgium","BE","Euro-super 95","EUR","1000L","1","1,262","442.82"
"30863",2020-12-07,"Belgium","BE","Fuel oil - Sulphur less than 1%","EUR","t","1","296.78","280.43"
"30864",2020-12-07,"Belgium","BE","Heating gas oil","EUR","1000L","1","466","366.47"
"30865",2020-12-07,"Belgium","BE","LPG - motor fuel","EUR","1000L","1","483","399.17"
"30866",2020-12-07,"Bulgaria","BG","Automotive gas oil","BGN","1000L","511299.723898149e-6","877.95","401.33"
"30867",2020-12-07,"Bulgaria","BG","Euro-super 95","BGN","1000L","511299.723898149e-6","894.01","381.98"
"30868",2020-12-07,"Bulgaria","BG","Heating gas oil","BGN","1000L","511299.723898149e-6","797.63","334.39"
"30869",2020-12-07,"Bulgaria","BG","LPG - motor fuel","BGN","1000L","511299.723898149e-6","437.26","270.43"
"30870",2020-12-07,"Croatia","HR","Automotive gas oil","HRK","1000L","132625.99469496e-6","1,173.87","533.26"
"30871",2020-12-07,"Croatia","HR","Euro-super 95","HRK","1000L","132625.99469496e-6","1,203.85","451.14"
"30872",2020-12-07,"Croatia","HR","Fuel oil - Sulphur less than 1%","HRK","t","132625.99469496e-6","450.4","429.18"
"30873",2020-12-07,"Croatia","HR","Heating gas oil","HRK","1000L","132625.99469496e-6","502.25","356.31"
"30874",2020-12-07,"Croatia","HR","LPG - motor fuel","HRK","1000L","132625.99469496e-6","578.12","455.15"
"30875",2020-12-07,"Cyprus","CY","Automotive gas oil","EUR","1000L","1","1,079.82","496.71"
"30876",2020-12-07,"Cyprus","CY","Euro-super 95","EUR","1000L","1","1,064.13","454.53"
"30877",2020-12-07,"Cyprus","CY","Fuel oil - Sulphur less than 1%","EUR","t","1","544.91","527.21"
"30878",2020-12-07,"Cyprus","CY","Heating gas oil","EUR","1000L","1","644.74","456.37"
"30879",2020-12-07,"Czechia","CZ","Automotive gas oil","CZK","1000L","37761.4983762556e-6","1,032.93","440.17"
"30880",2020-12-07,"Czechia","CZ","Euro-super 95","CZK","1000L","37761.4983762556e-6","1,051.54","384.19"
"30881",2020-12-07,"Czechia","CZ","Fuel oil - Sulphur less than 1%","CZK","t","37761.4983762556e-6","N.A","N.A"
"30882",2020-12-07,"Czechia","CZ","Heating gas oil","CZK","1000L","37761.4983762556e-6","550.15","362.31"
"30883",2020-12-07,"Czechia","CZ","LPG - motor fuel","CZK","1000L","37761.4983762556e-6","472.74","309.13"
"30884",2020-12-07,"Denmark","DK","Automotive gas oil","DKK","1000L","134349.011863018e-6","1,221.23","545.05"
"30885",2020-12-07,"Denmark","DK","Euro-super 95","DKK","1000L","134349.011863018e-6","1,457.69","545.86"
"30886",2020-12-07,"Denmark","DK","Fuel oil - Sulphur less than 1%","DKK","t","134349.011863018e-6","939.77","534.64"
"30887",2020-12-07,"Denmark","DK","Heating gas oil","DKK","1000L","134349.011863018e-6","1,217.87","636.68"
"30888",2020-12-07,"Estonia","EE","Automotive gas oil","EUR","1000L","1","1,021","478.83"
"30889",2020-12-07,"Estonia","EE","Euro-super 95","EUR","1000L","1","1,229","461.17"
"30890",2020-12-07,"Estonia","EE","Heating gas oil","EUR","1000L","1","657","489.5"
"30891",2020-12-07,"Estonia","EE","LPG - motor fuel","EUR","1000L","1","607","312.83"
"30892",2020-12-07,"Finland","FI","Automotive gas oil","EUR","1000L","1","1,255","499.28"
"30893",2020-12-07,"Finland","FI","Euro-super 95","EUR","1000L","1","1,390","399.05"
"30894",2020-12-07,"Finland","FI","Heating gas oil","EUR","1000L","1","795.04","392.36"
"30895",2020-12-07,"France","FR","Automotive gas oil","EUR","1000L","1","1,246.52","429.67"
"30896",2020-12-07,"France","FR","Euro-super 95","EUR","1000L","1","1,345.51","429.96"
"30897",2020-12-07,"France","FR","Fuel oil - Sulphur less than 1%","EUR","t","1","484.14","344.64"
"30898",2020-12-07,"France","FR","Heating gas oil","EUR","1000L","1","735.97","457.11"
"30899",2020-12-07,"France","FR","LPG - motor fuel","EUR","1000L","1","834.53","580.04"
"30900",2020-12-07,"Germany","DE","Automotive gas oil","EUR","1000L","1","1,086","465.81"
"30901",2020-12-07,"Germany","DE","Euro-super 95","EUR","1000L","1","1,267","437.74"
"30902",2020-12-07,"Germany","DE","Heating gas oil","EUR","1000L","1","489","360.2"
"30903",2020-12-07,"Germany","DE","LPG - motor fuel","EUR","1000L","1","562","392.68"
"30904",2020-12-07,"Greece","GR","Automotive gas oil","EUR","1000L","1","1,146","505.62"
"30905",2020-12-07,"Greece","GR","Euro-super 95","EUR","1000L","1","1,423","438.45"
"30906",2020-12-07,"Greece","GR","Fuel oil - Sulphur less than 1%","EUR","t","1","397.06","353.65"
"30907",2020-12-07,"Greece","GR","Heating gas oil","EUR","1000L","1","829","381.82"
"30908",2020-12-07,"Greece","GR","Lead substitute petrol","EUR","1000L","1","1,633","606.91"
"30909",2020-12-07,"Hungary","HU","Automotive gas oil","HUF","1000L","2781.71854571754e-6","1,072.6","498.98"
"30910",2020-12-07,"Hungary","HU","Euro-super 95","HUF","1000L","2781.71854571754e-6","1,019.88","443.81"
"30911",2020-12-07,"Hungary","HU","Fuel oil - Sulphur less than 1%","HUF","t","2781.71854571754e-6","500.71","481.35"
"30912",2020-12-07,"Hungary","HU","Heating gas oil","HUF","1000L","2781.71854571754e-6","1,072.6","498.98"
"30913",2020-12-07,"Hungary","HU","LPG - motor fuel","HUF","1000L","2781.71854571754e-6","666.83","429.13"
"30914",2020-12-07,"Ireland","IE","Automotive gas oil","EUR","1000L","1","1,171","432.39"
"30915",2020-12-07,"Ireland","IE","Euro-super 95","EUR","1000L","1","1,263.1","404.52"
"30916",2020-12-07,"Ireland","IE","Fuel oil - Sulphur less than 1%","EUR","t","1","488.47","367.09"
"30917",2020-12-07,"Ireland","IE","Heating gas oil","EUR","1000L","1","525.2","324.95"
"30918",2020-12-07,"Italy","IT","Automotive gas oil","EUR","1000L","1","1,283.79","434.89"
"30919",2020-12-07,"Italy","IT","Euro-super 95","EUR","1000L","1","1,409.34","426.8"
"30920",2020-12-07,"Italy","IT","Fuel oil - Sulphur less than 1%","EUR","t","1","393.44","362.05"
"30921",2020-12-07,"Italy","IT","Heating gas oil","EUR","1000L","1","1,127.64","521.09"
"30922",2020-12-07,"Italy","IT","LPG - motor fuel","EUR","1000L","1","606.51","349.87"
"30923",2020-12-07,"Latvia","LV","Automotive gas oil","EUR","1000L","1","995.17","396.47"
"30924",2020-12-07,"Latvia","LV","Euro-super 95","EUR","1000L","1","1,126.83","411.28"
"30925",2020-12-07,"Latvia","LV","Heating gas oil","EUR","1000L","1","563.09","396.47"
"30926",2020-12-07,"Latvia","LV","LPG - motor fuel","EUR","1000L","1","532.5","275.44"
"30927",2020-12-07,"Lithuania","LT","Automotive gas oil","EUR","1000L","1","981.65","439.28"
"30928",2020-12-07,"Lithuania","LT","Euro-super 95","EUR","1000L","1","1,077.97","424.88"
"30929",2020-12-07,"Lithuania","LT","Fuel oil - Sulphur higher than 1%","EUR","t","1","338.8","323.74"
"30930",2020-12-07,"Lithuania","LT","Heating gas oil","EUR","1000L","1","465.79","363.81"
"30931",2020-12-07,"Lithuania","LT","LPG - motor fuel","EUR","1000L","1","526.19","273.7"
"30932",2020-12-07,"Luxembourg","LU","Automotive gas oil","EUR","1000L","1","975","478.33"
"30933",2020-12-07,"Luxembourg","LU","Euro-super 95","EUR","1000L","1","1,060","433.89"
"30934",2020-12-07,"Luxembourg","LU","Heating gas oil","EUR","1000L","1","439","375.09"
"30935",2020-12-07,"Luxembourg","LU","LPG - motor fuel","EUR","1000L","1","469","380.19"
"30936",2020-12-07,"Malta","MT","Automotive gas oil","EUR","1000L","1","1,210","553.02"
"30937",2020-12-07,"Malta","MT","Euro-super 95","EUR","1000L","1","1,340","586.21"
"30938",2020-12-07,"Malta","MT","Heating gas oil","EUR","1000L","1","1,000","615.37"
"30939",2020-12-07,"Netherlands","NL","Automotive gas oil","EUR","1000L","1","1,222","498.3"
"30940",2020-12-07,"Netherlands","NL","Euro-super 95","EUR","1000L","1","1,544","467.7"
"30941",2020-12-07,"Netherlands","NL","Fuel oil - Sulphur less than 1%","EUR","t","1","470","432.24"
"30942",2020-12-07,"Netherlands","NL","Heating gas oil","EUR","1000L","1","1,019","330.53"
"30943",2020-12-07,"Netherlands","NL","LPG - motor fuel","EUR","1000L","1","614","315.03"
"30944",2020-12-07,"Poland","PL","Automotive gas oil","PLN","1000L","223863.890754421e-6","1,001.54","484.21"
"30945",2020-12-07,"Poland","PL","Euro-super 95","PLN","1000L","223863.890754421e-6","1,009.58","445.72"
"30946",2020-12-07,"Poland","PL","Fuel oil - Sulphur higher than 1%","PLN","t","223863.890754421e-6","268.46","254.13"
"30947",2020-12-07,"Poland","PL","Fuel oil - Sulphur less than 1%","PLN","t","223863.890754421e-6","324.41","310.09"
"30948",2020-12-07,"Poland","PL","Heating gas oil","PLN","1000L","223863.890754421e-6","629.87","460.16"
"30949",2020-12-07,"Poland","PL","LPG - motor fuel","PLN","1000L","223863.890754421e-6","488.92","292.16"
"30950",2020-12-07,"Portugal","PT","Automotive gas oil","EUR","1000L","1","1,239","494.72"
"30951",2020-12-07,"Portugal","PT","Euro-super 95","EUR","1000L","1","1,394","466.04"
"30952",2020-12-07,"Portugal","PT","Fuel oil - Sulphur less than 1%","EUR","t","1","583.03","494.26"
"30953",2020-12-07,"Portugal","PT","Heating gas oil","EUR","1000L","1","1,037","454.64"
"30954",2020-12-07,"Portugal","PT","LPG - motor fuel","EUR","1000L","1","640","354.52"
"30955",2020-12-07,"Romania","RO","Automotive gas oil","RON","1000L","205191.340925413e-6","948.48","463.53"
"30956",2020-12-07,"Romania","RO","Euro-super 95","RON","1000L","205191.340925413e-6","951.74","435.88"
"30957",2020-12-07,"Romania","RO","Fuel oil - Sulphur less than 1%","RON","t","205191.340925413e-6","295.35","279.74"
"30958",2020-12-07,"Romania","RO","Heating gas oil","RON","1000L","205191.340925413e-6","768.11","311.95"
"30959",2020-12-07,"Romania","RO","LPG - motor fuel","RON","1000L","205191.340925413e-6","518.37","367.49"
"30960",2020-12-07,"Slovakia","SK","Automotive gas oil","EUR","1000L","1","1,045","473.18"
"30961",2020-12-07,"Slovakia","SK","Euro-super 95","EUR","1000L","1","1,178","438.02"
"30962",2020-12-07,"Slovakia","SK","Fuel oil - Sulphur higher than 1%","EUR","t","1","454.02","312.87"
"30963",2020-12-07,"Slovakia","SK","Fuel oil - Sulphur less than 1%","EUR","t","1","460.66","319.51"
"30964",2020-12-07,"Slovakia","SK","LPG - motor fuel","EUR","1000L","1","567","374.22"
"30965",2020-12-07,"Slovenia","SI","Automotive gas oil","EUR","1000L","1","1,037.7","386.63"
"30966",2020-12-07,"Slovenia","SI","Euro-super 95","EUR","1000L","1","982.41","359.76"
"30967",2020-12-07,"Slovenia","SI","Heating gas oil","EUR","1000L","1","814.02","433.46"
"30968",2020-12-07,"Slovenia","SI","LPG - motor fuel","EUR","1000L","1","584.81","364.81"
"30969",2020-12-07,"Spain","ES","Automotive gas oil","EUR","1000L","1","1,048.53","487.55"
"30970",2020-12-07,"Spain","ES","Euro-super 95","EUR","1000L","1","1,170.26","494.47"
"30971",2020-12-07,"Spain","ES","Fuel oil - Sulphur less than 1%","EUR","t","1","324.89","307.89"
"30972",2020-12-07,"Spain","ES","Heating gas oil","EUR","1000L","1","551.9","359.41"
"30973",2020-12-07,"Spain","ES","LPG - motor fuel","EUR","1000L","1","666.37","516.52"
"30974",2020-12-07,"Sweden","SE","Automotive gas oil","SEK","1000L","98021.9177007979e-6","1,386.23","648.23"
"30975",2020-12-07,"Sweden","SE","Euro-super 95","SEK","1000L","98021.9177007979e-6","1,385.44","464.33"
"30976",2020-12-07,"Sweden","SE","Fuel oil - Sulphur less than 1%","SEK","t","98021.9177007979e-6","777.71","347.88"
"30977",2020-12-07,"Sweden","SE","Heating gas oil","SEK","1000L","98021.9177007979e-6","952.28","386.5"
"30978",2020-12-07,"United Kingdom","UK","Automotive gas oil","GBP","1000L","1.09631091377515","1293.49339472674","442.602642109302"
"30979",2020-12-07,"United Kingdom","UK","Euro-super 95","GBP","1000L","1.09631091377515","1240.65120868278","398.563832702955"
"30980",2020-12-07,"United Kingdom","UK","Heating gas oil","GBP","1000L","1.09631091377515","507.350764676862","361.059036342707"
"30981",2020-12-07,"United Kingdom","UK","Standard Grade Burning Oil UK","GBP","1000L","1.09631091377515","327.281697089295","311.692155895412"
"30982",2020-12-14,"Austria","AT","Automotive gas oil","EUR","1000L","1","1,041","462.37"
"30983",2020-12-14,"Austria","AT","Euro-super 95","EUR","1000L","1","1,072","404.06"
"30984",2020-12-14,"Austria","AT","Fuel oil - Sulphur less than 1%","EUR","t","1","378.7","311"
"30985",2020-12-14,"Austria","AT","Heating gas oil","EUR","1000L","1","587.9","380.74"
"30986",2020-12-14,"Belgium","BE","Automotive gas oil","EUR","1000L","1","1,304.7","478.1"
"30987",2020-12-14,"Belgium","BE","Euro-super 95","EUR","1000L","1","1,281","458.52"
"30988",2020-12-14,"Belgium","BE","Fuel oil - Sulphur less than 1%","EUR","t","1","296.78","280.43"
"30989",2020-12-14,"Belgium","BE","Heating gas oil","EUR","1000L","1","481.6","379.37"
"30990",2020-12-14,"Belgium","BE","LPG - motor fuel","EUR","1000L","1","483","399.17"
"30991",2020-12-14,"Bulgaria","BG","Automotive gas oil","BGN","1000L","511299.723898149e-6","882.61","405.21"
"30992",2020-12-14,"Bulgaria","BG","Euro-super 95","BGN","1000L","511299.723898149e-6","894.83","382.67"
"30993",2020-12-14,"Bulgaria","BG","Heating gas oil","BGN","1000L","511299.723898149e-6","804.84","340.4"
"30994",2020-12-14,"Bulgaria","BG","LPG - motor fuel","BGN","1000L","511299.723898149e-6","437.98","271.02"
"30995",2020-12-14,"Croatia","HR","Automotive gas oil","HRK","1000L","132819.763580821e-6","1,175.45","533.94"
"30996",2020-12-14,"Croatia","HR","Euro-super 95","HRK","1000L","132819.763580821e-6","1,208.13","453.82"
"30997",2020-12-14,"Croatia","HR","Fuel oil - Sulphur less than 1%","HRK","t","132819.763580821e-6","451.32","430.07"
"30998",2020-12-14,"Croatia","HR","Heating gas oil","HRK","1000L","132819.763580821e-6","504.32","357.9"
"30999",2020-12-14,"Croatia","HR","LPG - motor fuel","HRK","1000L","132819.763580821e-6","588.39","463.36"
"31000",2020-12-14,"Cyprus","CY","Automotive gas oil","EUR","1000L","1","1,084.29","500.47"
"31001",2020-12-14,"Cyprus","CY","Euro-super 95","EUR","1000L","1","1,066.18","456.25"
"31002",2020-12-14,"Cyprus","CY","Fuel oil - Sulphur less than 1%","EUR","t","1","521.47","503.77"
"31003",2020-12-14,"Cyprus","CY","Heating gas oil","EUR","1000L","1","646.05","457.47"
"31004",2020-12-14,"Czechia","CZ","Automotive gas oil","CZK","1000L","37998.2520804043e-6","1,046.66","448.93"
"31005",2020-12-14,"Czechia","CZ","Euro-super 95","CZK","1000L","37998.2520804043e-6","1,060.68","388.7"
"31006",2020-12-14,"Czechia","CZ","Fuel oil - Sulphur less than 1%","CZK","t","37998.2520804043e-6","N.A","N.A"
"31007",2020-12-14,"Czechia","CZ","Heating gas oil","CZK","1000L","37998.2520804043e-6","558.99","369.04"
